date,product_id,demand
2024-08-10,P06,13
2024-08-11,P06,12
2024-08-12,P06,40
2024-08-13,P06,49
2024-08-14,P06,42
2024-08-15,P06,47
2024-08-16,P06,52
2024-08-17,P06,16
2024-08-18,P06,15
2024-08-19,P06,52
2024-08-20,P06,50
2024-08-21,P06,55
2024-08-22,P06,62
2024-08-23,P06,50
2024-08-24,P06,17
2024-08-25,P06,13
2024-08-26,P06,49
2024-08-27,P06,36
2024-08-28,P06,60
2024-08-29,P06,45
2024-08-30,P06,42
2024-08-31,P06,16
2024-09-01,P06,16
2024-09-02,P06,43
2024-09-03,P06,48
2024-09-04,P06,43
2024-09-05,P06,38
2024-09-06,P06,49
2024-09-07,P06,10
2024-09-08,P06,15
2024-09-09,P06,40
2024-09-10,P06,47
2024-09-11,P06,37
2024-09-12,P06,50
2024-09-13,P06,46
2024-09-14,P06,15
2024-09-15,P06,13
2024-09-16,P06,54
2024-09-17,P06,33
2024-09-18,P06,46
2024-09-19,P06,53
2024-09-20,P06,48
2024-09-21,P06,16
2024-09-22,P06,13
2024-09-23,P06,44
2024-09-24,P06,47
2024-09-25,P06,36
2024-09-26,P06,42
2024-09-27,P06,39
2024-09-28,P06,10
2024-09-29,P06,17
2024-09-30,P06,40
2024-10-01,P06,32
2024-10-02,P06,33
2024-10-03,P06,39
2024-10-04,P06,41
2024-10-05,P06,8
2024-10-06,P06,15
2024-10-07,P06,34
2024-10-08,P06,40
2024-10-09,P06,49
2024-10-10,P06,50
2024-10-11,P06,39
2024-10-12,P06,15
2024-10-13,P06,10
2024-10-14,P06,36
2024-10-15,P06,39
2024-10-16,P06,37
2024-10-17,P06,36
2024-10-18,P06,96
2024-10-19,P06,12
2024-10-20,P06,19
2024-10-21,P06,41
2024-10-22,P06,35
2024-10-23,P06,46
2024-10-24,P06,38
2024-10-25,P06,45
2024-10-26,P06,14
2024-10-27,P06,13
2024-10-28,P06,43
2024-10-29,P06,91
2024-10-30,P06,32
2024-10-31,P06,32
2024-11-01,P06,36
2024-11-02,P06,8
2024-11-03,P06,15
2024-11-04,P06,62
2024-11-05,P06,47
2024-11-06,P06,43
2024-11-07,P06,35
2024-11-08,P06,44
2024-11-09,P06,13
2024-11-10,P06,12
2024-11-11,P06,32
2024-11-12,P06,32
2024-11-13,P06,41
2024-11-14,P06,46
2024-11-15,P06,35
2024-11-16,P06,9
2024-11-17,P06,8
2024-11-18,P06,38
2024-11-19,P06,41
2024-11-20,P06,35
2024-11-21,P06,36
2024-11-22,P06,46
2024-11-23,P06,15
2024-11-24,P06,11
2024-11-25,P06,44
2024-11-26,P06,35
2024-11-27,P06,43
2024-11-28,P06,37
2024-11-29,P06,28
2024-11-30,P06,8
2024-12-01,P06,10
2024-12-02,P06,39
2024-12-03,P06,40
2024-12-04,P06,36
2024-12-05,P06,34
2024-12-06,P06,37
2024-12-07,P06,9
2024-12-08,P06,13
2024-12-09,P06,58
2024-12-10,P06,38
2024-12-11,P06,43
2024-12-12,P06,38
2024-12-13,P06,45
2024-12-14,P06,14
2024-12-15,P06,10
2024-12-16,P06,36
2024-12-17,P06,36
2024-12-18,P06,33
2024-12-19,P06,36
2024-12-20,P06,50
2024-12-21,P06,9
2024-12-22,P06,19
2024-12-23,P06,42
2024-12-24,P06,44
2024-12-25,P06,41
2024-12-26,P06,45
2024-12-27,P06,41
2024-12-28,P06,9
2024-12-29,P06,17
2024-12-30,P06,44
2024-12-31,P06,39
2025-01-01,P06,43
2025-01-02,P06,40
2025-01-03,P06,35
2025-01-04,P06,12
2025-01-05,P06,12
2025-01-06,P06,39
2025-01-07,P06,47
2025-01-08,P06,51
2025-01-09,P06,39
2025-01-10,P06,50
2025-01-11,P06,8
2025-01-12,P06,19
2025-01-13,P06,45
2025-01-14,P06,26
2025-01-15,P06,42
2025-01-16,P06,38
2025-01-17,P06,45
2025-01-18,P06,10
2025-01-19,P06,21
2025-01-20,P06,48
2025-01-21,P06,36
2025-01-22,P06,36
2025-01-23,P06,44
2025-01-24,P06,60
2025-01-25,P06,14
2025-01-26,P06,12
2025-01-27,P06,48
2025-01-28,P06,58
2025-01-29,P06,42
2025-01-30,P06,46
2025-01-31,P06,48
2025-02-01,P06,15
2025-02-02,P06,19
2025-02-03,P06,49
2025-02-04,P06,48
2025-02-05,P06,38
2025-02-06,P06,46
2025-02-07,P06,35
2025-02-08,P06,12
2025-02-09,P06,13
2025-02-10,P06,45
2025-02-11,P06,44
2025-02-12,P06,49
2025-02-13,P06,47
2025-02-14,P06,46
2025-02-15,P06,18
2025-02-16,P06,23
2025-02-17,P06,53
2025-02-18,P06,50
2025-02-19,P06,45
2025-02-20,P06,45
2025-02-21,P06,42
2025-02-22,P06,16
2025-02-23,P06,4
2025-02-24,P06,48
2025-02-25,P06,49
2025-02-26,P06,49
2025-02-27,P06,48
2025-02-28,P06,52
2025-03-01,P06,10
2025-03-02,P06,11
2025-03-03,P06,53
2025-03-04,P06,65
2025-03-05,P06,49
2025-03-06,P06,44
2025-03-07,P06,55
2025-03-08,P06,16
2025-03-09,P06,15
2025-03-10,P06,37
2025-03-11,P06,51
2025-03-12,P06,58
2025-03-13,P06,65
2025-03-14,P06,58
2025-03-15,P06,12
2025-03-16,P06,11
2025-03-17,P06,65
2025-03-18,P06,52
2025-03-19,P06,62
2025-03-20,P06,65
2025-03-21,P06,57
2025-03-22,P06,25
2025-03-23,P06,16
2025-03-24,P06,54
2025-03-25,P06,61
2025-03-26,P06,48
2025-03-27,P06,62
2025-03-28,P06,47
2025-03-29,P06,19
2025-03-30,P06,20
2025-03-31,P06,64
2025-04-01,P06,45
2025-04-02,P06,52
2025-04-03,P06,60
2025-04-04,P06,62
2025-04-05,P06,14
2025-04-06,P06,20
2025-04-07,P06,55
2025-04-08,P06,67
2025-04-09,P06,42
2025-04-10,P06,64
2025-04-11,P06,60
2025-04-12,P06,16
2025-04-13,P06,22
2025-04-14,P06,72
2025-04-15,P06,61
2025-04-16,P06,76
2025-04-17,P06,64
2025-04-18,P06,47
2025-04-19,P06,20
2025-04-20,P06,20
2025-04-21,P06,103
2025-04-22,P06,55
2025-04-23,P06,74
2025-04-24,P06,56
2025-04-25,P06,58
2025-04-26,P06,20
2025-04-27,P06,25
2025-04-28,P06,64
2025-04-29,P06,46
2025-04-30,P06,66
2025-05-01,P06,135
2025-05-02,P06,71
2025-05-03,P06,20
2025-05-04,P06,14
2025-05-05,P06,58
2025-05-06,P06,58
2025-05-07,P06,53
2025-05-08,P06,61
2025-05-09,P06,72
2025-05-10,P06,23
2025-05-11,P06,21
2025-05-12,P06,79
2025-05-13,P06,58
2025-05-14,P06,72
2025-05-15,P06,67
2025-05-16,P06,75
2025-05-17,P06,20
2025-05-18,P06,35
2025-05-19,P06,62
2025-05-20,P06,47
2025-05-21,P06,64
2025-05-22,P06,58
2025-05-23,P06,72
2025-05-24,P06,16
2025-05-25,P06,15
2025-05-26,P06,68
2025-05-27,P06,70
2025-05-28,P06,72
2025-05-29,P06,61
2025-05-30,P06,70
2025-05-31,P06,13
2025-06-01,P06,21
2025-06-02,P06,63
2025-06-03,P06,66
2025-06-04,P06,55
2025-06-05,P06,59
2025-06-06,P06,86
2025-06-07,P06,21
2025-06-08,P06,14
2025-06-09,P06,72
2025-06-10,P06,60
2025-06-11,P06,53
2025-06-12,P06,74
2025-06-13,P06,76
2025-06-14,P06,22
2025-06-15,P06,18
2025-06-16,P06,58
2025-06-17,P06,58
2025-06-18,P06,144
2025-06-19,P06,78
2025-06-20,P06,69
2025-06-21,P06,23
2025-06-22,P06,20
2025-06-23,P06,56
2025-06-24,P06,61
2025-06-25,P06,63
2025-06-26,P06,66
2025-06-27,P06,82
2025-06-28,P06,18
2025-06-29,P06,15
2025-06-30,P06,74
2025-07-01,P06,63
2025-07-02,P06,59
2025-07-03,P06,51
2025-07-04,P06,61
2025-07-05,P06,22
2025-07-06,P06,17
2025-07-07,P06,72
2025-07-08,P06,68
2025-07-09,P06,53
2025-07-10,P06,76
2025-07-11,P06,71
2025-07-12,P06,18
2025-07-13,P06,19
2025-07-14,P06,67
2025-07-15,P06,59
2025-07-16,P06,70
2025-07-17,P06,125
2025-07-18,P06,100
2025-07-19,P06,28
2025-07-20,P06,17
2025-07-21,P06,61
2025-07-22,P06,51
2025-07-23,P06,61
2025-07-24,P06,60
2025-07-25,P06,63
2025-07-26,P06,10
2025-07-27,P06,16
2025-07-28,P06,94
2025-07-29,P06,52
2025-07-30,P06,66
2025-07-31,P06,64
2025-08-01,P06,55
2025-08-02,P06,15
2025-08-03,P06,16
2025-08-04,P06,51
2025-08-05,P06,117
2025-08-06,P06,71
2025-08-07,P06,60
2025-08-08,P06,47
2025-08-09,P06,22
2025-08-10,P06,19
2025-08-11,P06,56
2025-08-12,P06,58
2025-08-13,P06,48
2025-08-14,P06,68
2025-08-15,P06,56
2025-08-16,P06,19
2025-08-17,P06,11
2025-08-18,P06,52
2025-08-19,P06,56
2025-08-20,P06,64
2025-08-21,P06,57
2025-08-22,P06,55
2025-08-23,P06,11
2025-08-24,P06,17
2025-08-25,P06,55
2025-08-26,P06,65
2025-08-27,P06,49
2025-08-28,P06,59
2025-08-29,P06,55
2025-08-30,P06,16
2025-08-31,P06,16
2025-09-01,P06,54
2025-09-02,P06,52
2025-09-03,P06,65
2025-09-04,P06,45
2025-09-05,P06,55
2025-09-06,P06,20
2025-09-07,P06,19
2025-09-08,P06,62
2025-09-09,P06,51
2025-09-10,P06,56
2025-09-11,P06,67
2025-09-12,P06,49
2025-09-13,P06,11
2025-09-14,P06,14
2025-09-15,P06,54
2025-09-16,P06,61
2025-09-17,P06,48
2025-09-18,P06,44
2025-09-19,P06,50
2025-09-20,P06,11
2025-09-21,P06,19
2025-09-22,P06,61
2025-09-23,P06,56
2025-09-24,P06,55
2025-09-25,P06,54
2025-09-26,P06,49
2025-09-27,P06,7
2025-09-28,P06,19
2025-09-29,P06,39
2025-09-30,P06,59
2025-10-01,P06,57
2025-10-02,P06,50
2025-10-03,P06,58
2025-10-04,P06,15
2025-10-05,P06,14
2025-10-06,P06,55
2025-10-07,P06,40
2025-10-08,P06,50
2025-10-09,P06,50
2025-10-10,P06,48
2025-10-11,P06,17
2025-10-12,P06,18
2025-10-13,P06,40
2025-10-14,P06,50
2025-10-15,P06,48
2025-10-16,P06,49
2025-10-17,P06,49
2025-10-18,P06,17
2025-10-19,P06,13
2025-10-20,P06,40
2025-10-21,P06,39
2025-10-22,P06,57
2025-10-23,P06,44
2025-10-24,P06,47
2025-10-25,P06,17
2025-10-26,P06,14
2025-10-27,P06,38
2025-10-28,P06,45
2025-10-29,P06,31
2025-10-30,P06,43
2025-10-31,P06,29
2025-11-01,P06,12
2025-11-02,P06,17
2025-11-03,P06,51
2025-11-04,P06,47
2025-11-05,P06,39
2025-11-06,P06,44
2025-11-07,P06,47
2025-11-08,P06,15
2025-11-09,P06,15
2025-11-10,P06,39
2025-11-11,P06,38
2025-11-12,P06,50
2025-11-13,P06,43
2025-11-14,P06,38
2025-11-15,P06,6
2025-11-16,P06,11
2025-11-17,P06,33
2025-11-18,P06,33
2025-11-19,P06,49
2025-11-20,P06,46
2025-11-21,P06,49
2025-11-22,P06,10
2025-11-23,P06,15
2025-11-24,P06,42
2025-11-25,P06,77
2025-11-26,P06,43
2025-11-27,P06,40
2025-11-28,P06,49
2025-11-29,P06,18
2025-11-30,P06,13
2025-12-01,P06,47
2025-12-02,P06,39
2025-12-03,P06,50
2025-12-04,P06,34
2025-12-05,P06,52
2025-12-06,P06,9
2025-12-07,P06,15
2025-12-08,P06,36
2025-12-09,P06,43
2025-12-10,P06,34
2025-12-11,P06,40
2025-12-12,P06,48
2025-12-13,P06,18
2025-12-14,P06,17
2025-12-15,P06,57
2025-12-16,P06,42
2025-12-17,P06,49
2025-12-18,P06,38
2025-12-19,P06,35
2025-12-20,P06,17
2025-12-21,P06,10
2025-12-22,P06,52
2025-12-23,P06,47
2025-12-24,P06,50
2025-12-25,P06,50
2025-12-26,P06,35
2025-12-27,P06,15
2025-12-28,P06,11
2025-12-29,P06,47
2024-07-01,P07,37
2024-07-02,P07,44
2024-07-03,P07,43
2024-07-04,P07,59
2024-07-05,P07,42
2024-07-06,P07,8
2024-07-07,P07,7
2024-07-08,P07,81
2024-07-09,P07,42
2024-07-10,P07,49
2024-07-11,P07,38
2024-07-12,P07,55
2024-07-13,P07,15
2024-07-14,P07,21
2024-07-15,P07,50
2024-07-16,P07,32
2024-07-17,P07,36
2024-07-18,P07,41
2024-07-19,P07,43
2024-07-20,P07,10
2024-07-21,P07,11
2024-07-22,P07,43
2024-07-23,P07,34
2024-07-24,P07,55
2024-07-25,P07,46
2024-07-26,P07,40
2024-07-27,P07,10
2024-07-28,P07,14
2024-07-29,P07,39
2024-07-30,P07,47
2024-07-31,P07,47
2024-08-01,P07,38
2024-08-02,P07,43
2024-08-03,P07,19
2024-08-04,P07,10
2024-08-05,P07,41
2024-08-06,P07,36
2024-08-07,P07,50
2024-08-08,P07,54
2024-08-09,P07,38
2024-08-10,P07,14
2024-08-11,P07,15
2024-08-12,P07,25
2024-08-13,P07,34
2024-08-14,P07,49
2024-08-15,P07,36
2024-08-16,P07,36
2024-08-17,P07,9
2024-08-18,P07,7
2024-08-19,P07,31
2024-08-20,P07,49
2024-08-21,P07,49
2024-08-22,P07,42
2024-08-23,P07,36
2024-08-24,P07,8
2024-08-25,P07,18
2024-08-26,P07,35
2024-08-27,P07,31
2024-08-28,P07,40
2024-08-29,P07,28
2024-08-30,P07,30
2024-08-31,P07,13
2024-09-01,P07,15
2024-09-02,P07,43
2024-09-03,P07,49
2024-09-04,P07,32
2024-09-05,P07,32
2024-09-06,P07,42
2024-09-07,P07,13
2024-09-08,P07,12
2024-09-09,P07,38
2024-09-10,P07,39
2024-09-11,P07,43
2024-09-12,P07,34
2024-09-13,P07,50
2024-09-14,P07,14
2024-09-15,P07,11
2024-09-16,P07,40
2024-09-17,P07,38
2024-09-18,P07,37
2024-09-19,P07,36
2024-09-20,P07,52
2024-09-21,P07,12
2024-09-22,P07,8
2024-09-23,P07,71
2024-09-24,P07,30
2024-09-25,P07,34
2024-09-26,P07,66
2024-09-27,P07,44
2024-09-28,P07,8
2024-09-29,P07,10
2024-09-30,P07,32
2024-10-01,P07,39
2024-10-02,P07,33
2024-10-03,P07,32
2024-10-04,P07,27
2024-10-05,P07,13
2024-10-06,P07,7
2024-10-07,P07,41
2024-10-08,P07,65
2024-10-09,P07,35
2024-10-10,P07,28
2024-10-11,P07,31
2024-10-12,P07,4
2024-10-13,P07,10
2024-10-14,P07,40
2024-10-15,P07,38
2024-10-16,P07,26
2024-10-17,P07,30
2024-10-18,P07,24
2024-10-19,P07,12
2024-10-20,P07,4
2024-10-21,P07,32
2024-10-22,P07,35
2024-10-23,P07,39
2024-10-24,P07,40
2024-10-25,P07,28
2024-10-26,P07,15
2024-10-27,P07,7
2024-10-28,P07,33
2024-10-29,P07,28
2024-10-30,P07,36
2024-10-31,P07,33
2024-11-01,P07,32
2024-11-02,P07,6
2024-11-03,P07,8
2024-11-04,P07,30
2024-11-05,P07,44
2024-11-06,P07,36
2024-11-07,P07,36
2024-11-08,P07,27
2024-11-09,P07,8
2024-11-10,P07,14
2024-11-11,P07,25
2024-11-12,P07,36
2024-11-13,P07,31
2024-11-14,P07,29
2024-11-15,P07,30
2024-11-16,P07,14
2024-11-17,P07,13
2024-11-18,P07,29
2024-11-19,P07,34
2024-11-20,P07,46
2024-11-21,P07,35
2024-11-22,P07,37
2024-11-23,P07,5
2024-11-24,P07,5
2024-11-25,P07,31
2024-11-26,P07,28
2024-11-27,P07,27
2024-11-28,P07,23
2024-11-29,P07,36
2024-11-30,P07,6
2024-12-01,P07,10
2024-12-02,P07,28
2024-12-03,P07,27
2024-12-04,P07,32
2024-12-05,P07,35
2024-12-06,P07,38
2024-12-07,P07,11
2024-12-08,P07,9
2024-12-09,P07,26
2024-12-10,P07,22
2024-12-11,P07,50
2024-12-12,P07,33
2024-12-13,P07,31
2024-12-14,P07,10
2024-12-15,P07,9
2024-12-16,P07,39
2024-12-17,P07,38
2024-12-18,P07,38
2024-12-19,P07,29
2024-12-20,P07,28
2024-12-21,P07,17
2024-12-22,P07,12
2024-12-23,P07,41
2024-12-24,P07,30
2024-12-25,P07,31
2024-12-26,P07,50
2024-12-27,P07,31
2024-12-28,P07,12
2024-12-29,P07,9
2024-12-30,P07,39
2024-12-31,P07,39
2025-01-01,P07,45
2025-01-02,P07,34
2025-01-03,P07,38
2025-01-04,P07,8
2025-01-05,P07,10
2025-01-06,P07,36
2025-01-07,P07,27
2025-01-08,P07,40
2025-01-09,P07,42
2025-01-10,P07,33
2025-01-11,P07,22
2025-01-12,P07,9
2025-01-13,P07,36
2025-01-14,P07,37
2025-01-15,P07,40
2025-01-16,P07,39
2025-01-17,P07,50
2025-01-18,P07,13
2025-01-19,P07,16
2025-01-20,P07,38
2025-01-21,P07,36
2025-01-22,P07,43
2025-01-23,P07,41
2025-01-24,P07,34
2025-01-25,P07,8
2025-01-26,P07,7
2025-01-27,P07,38
2025-01-28,P07,48
2025-01-29,P07,34
2025-01-30,P07,33
2025-01-31,P07,43
2025-02-01,P07,16
2025-02-02,P07,11
2025-02-03,P07,47
2025-02-04,P07,38
2025-02-05,P07,47
2025-02-06,P07,55
2025-02-07,P07,57
2025-02-08,P07,10
2025-02-09,P07,13
2025-02-10,P07,39
2025-02-11,P07,39
2025-02-12,P07,49
2025-02-13,P07,60
2025-02-14,P07,45
2025-02-15,P07,15
2025-02-16,P07,13
2025-02-17,P07,40
2025-02-18,P07,53
2025-02-19,P07,39
2025-02-20,P07,36
2025-02-21,P07,47
2025-02-22,P07,19
2025-02-23,P07,11
2025-02-24,P07,35
2025-02-25,P07,40
2025-02-26,P07,35
2025-02-27,P07,51
2025-02-28,P07,55
2025-03-01,P07,12
2025-03-02,P07,16
2025-03-03,P07,53
2025-03-04,P07,56
2025-03-05,P07,55
2025-03-06,P07,50
2025-03-07,P07,47
2025-03-08,P07,12
2025-03-09,P07,14
2025-03-10,P07,70
2025-03-11,P07,44
2025-03-12,P07,50
2025-03-13,P07,52
2025-03-14,P07,72
2025-03-15,P07,17
2025-03-16,P07,14
2025-03-17,P07,46
2025-03-18,P07,53
2025-03-19,P07,44
2025-03-20,P07,56
2025-03-21,P07,60
2025-03-22,P07,16
2025-03-23,P07,17
2025-03-24,P07,52
2025-03-25,P07,50
2025-03-26,P07,53
2025-03-27,P07,56
2025-03-28,P07,52
2025-03-29,P07,16
2025-03-30,P07,17
2025-03-31,P07,54
2025-04-01,P07,60
2025-04-02,P07,49
2025-04-03,P07,53
2025-04-04,P07,57
2025-04-05,P07,13
2025-04-06,P07,19
2025-04-07,P07,70
2025-04-08,P07,44
2025-04-09,P07,61
2025-04-10,P07,70
2025-04-11,P07,60
2025-04-12,P07,15
2025-04-13,P07,16
2025-04-14,P07,51
2025-04-15,P07,77
2025-04-16,P07,60
2025-04-17,P07,66
2025-04-18,P07,66
2025-04-19,P07,16
2025-04-20,P07,13
2025-04-21,P07,55
2025-04-22,P07,53
2025-04-23,P07,75
2025-04-24,P07,57
2025-04-25,P07,71
2025-04-26,P07,21
2025-04-27,P07,12
2025-04-28,P07,69
2025-04-29,P07,62
2025-04-30,P07,74
2025-05-01,P07,75
2025-05-02,P07,59
2025-05-03,P07,17
2025-05-04,P07,17
2025-05-05,P07,82
2025-05-06,P07,73
2025-05-07,P07,61
2025-05-08,P07,66
2025-05-09,P07,82
2025-05-10,P07,18
2025-05-11,P07,22
2025-05-12,P07,71
2025-05-13,P07,59
2025-05-14,P07,55
2025-05-15,P07,73
2025-05-16,P07,67
2025-05-17,P07,17
2025-05-18,P07,17
2025-05-19,P07,69
2025-05-20,P07,66
2025-05-21,P07,57
2025-05-22,P07,66
2025-05-23,P07,53
2025-05-24,P07,15
2025-05-25,P07,27
2025-05-26,P07,65
2025-05-27,P07,67
2025-05-28,P07,82
2025-05-29,P07,67
2025-05-30,P07,60
2025-05-31,P07,25
2025-06-01,P07,16
2025-06-02,P07,64
2025-06-03,P07,58
2025-06-04,P07,50
2025-06-05,P07,73
2025-06-06,P07,63
2025-06-07,P07,13
2025-06-08,P07,26
2025-06-09,P07,76
2025-06-10,P07,73
2025-06-11,P07,68
2025-06-12,P07,59
2025-06-13,P07,64
2025-06-14,P07,14
2025-06-15,P07,22
2025-06-16,P07,62
2025-06-17,P07,65
2025-06-18,P07,72
2025-06-19,P07,71
2025-06-20,P07,75
2025-06-21,P07,20
2025-06-22,P07,23
2025-06-23,P07,62
2025-06-24,P07,58
2025-06-25,P07,69
2025-06-26,P07,76
2025-06-27,P07,66
2025-06-28,P07,20
2025-06-29,P07,22
2025-06-30,P07,62
2025-07-01,P07,62
2025-07-02,P07,67
2025-07-03,P07,65
2025-07-04,P07,66
2025-07-05,P07,20
2025-07-06,P07,14
2025-07-07,P07,67
2025-07-08,P07,80
2025-07-09,P07,67
2025-07-10,P07,64
2025-07-11,P07,61
2025-07-12,P07,18
2025-07-13,P07,19
2025-07-14,P07,61
2025-07-15,P07,57
2025-07-16,P07,65
2025-07-17,P07,63
2025-07-18,P07,70
2025-07-19,P07,19
2025-07-20,P07,19
2025-07-21,P07,57
2025-07-22,P07,67
2025-07-23,P07,66
2025-07-24,P07,62
2025-07-25,P07,63
2025-07-26,P07,24
2025-07-27,P07,27
2025-07-28,P07,73
2025-07-29,P07,68
2025-07-30,P07,81
2025-07-31,P07,70
2025-08-01,P07,67
2025-08-02,P07,20
2025-08-03,P07,29
2025-08-04,P07,56
2025-08-05,P07,68
2025-08-06,P07,57
2025-08-07,P07,70
2025-08-08,P07,160
2025-08-09,P07,13
2025-08-10,P07,25
2025-08-11,P07,63
2025-08-12,P07,72
2025-08-13,P07,63
2025-08-14,P07,56
2025-08-15,P07,60
2025-08-16,P07,21
2025-08-17,P07,19
2025-08-18,P07,61
2025-08-19,P07,54
2025-08-20,P07,73
2025-08-21,P07,126
2025-08-22,P07,70
2025-08-23,P07,25
2025-08-24,P07,24
2025-08-25,P07,64
2025-08-26,P07,64
2025-08-27,P07,129
2025-08-28,P07,63
2025-08-29,P07,49
2025-08-30,P07,23
2025-08-31,P07,18
2025-09-01,P07,69
2025-09-02,P07,54
2025-09-03,P07,50
2025-09-04,P07,49
2025-09-05,P07,59
2025-09-06,P07,19
2025-09-07,P07,16
2025-09-08,P07,45
2025-09-09,P07,56
2025-09-10,P07,41
2025-09-11,P07,61
2025-09-12,P07,61
2025-09-13,P07,19
2025-09-14,P07,14
2025-09-15,P07,51
2025-09-16,P07,43
2025-09-17,P07,52
2025-09-18,P07,42
2025-09-19,P07,54
2025-09-20,P07,22
2025-09-21,P07,12
2025-09-22,P07,53
2025-09-23,P07,51
2025-09-24,P07,60
2025-09-25,P07,45
2025-09-26,P07,45
2025-09-27,P07,20
2025-09-28,P07,26
2025-09-29,P07,45
2025-09-30,P07,49
2025-10-01,P07,55
2025-10-02,P07,61
2025-10-03,P07,54
2025-10-04,P07,14
2025-10-05,P07,20
2025-10-06,P07,44
2025-10-07,P07,56
2025-10-08,P07,54
2025-10-09,P07,49
2025-10-10,P07,62
2025-10-11,P07,20
2025-10-12,P07,11
2025-10-13,P07,51
2025-10-14,P07,52
2025-10-15,P07,47
2025-10-16,P07,45
2025-10-17,P07,56
2025-10-18,P07,16
2025-10-19,P07,10
2025-10-20,P07,50
2025-10-21,P07,49
2025-10-22,P07,35
2025-10-23,P07,52
2025-10-24,P07,112
2025-10-25,P07,13
2025-10-26,P07,4
2025-10-27,P07,40
2025-10-28,P07,44
2025-10-29,P07,54
2025-10-30,P07,50
2025-10-31,P07,68
2025-11-01,P07,10
2025-11-02,P07,14
2025-11-03,P07,57
2025-11-04,P07,91
2025-11-05,P07,48
2025-11-06,P07,61
2025-11-07,P07,55
2025-11-08,P07,20
2025-11-09,P07,12
2025-11-10,P07,78
2025-11-11,P07,54
2025-11-12,P07,55
2025-11-13,P07,61
2025-11-14,P07,48
2025-11-15,P07,14
2025-11-16,P07,17
2025-11-17,P07,53
2025-11-18,P07,43
2025-11-19,P07,48
2025-11-20,P07,95
2025-11-21,P07,43
2025-11-22,P07,13
2025-11-23,P07,13
2025-11-24,P07,63
2025-11-25,P07,45
2025-11-26,P07,37
2025-11-27,P07,51
2025-11-28,P07,41
2025-11-29,P07,13
2025-11-30,P07,8
2025-12-01,P07,49
2025-12-02,P07,50
2025-12-03,P07,47
2025-12-04,P07,52
2025-12-05,P07,53
2025-12-06,P07,17
2025-12-07,P07,13
2025-12-08,P07,46
2025-12-09,P07,57
2025-12-10,P07,45
2025-12-11,P07,50
2025-12-12,P07,70
2025-12-13,P07,10
2025-12-14,P07,15
2025-12-15,P07,41
2025-12-16,P07,44
2025-12-17,P07,59
2025-12-18,P07,41
2025-12-19,P07,60
2025-12-20,P07,20
2025-12-21,P07,18
2025-12-22,P07,65
2025-12-23,P07,46
2025-12-24,P07,49
2025-12-25,P07,45
2025-12-26,P07,46
2025-12-27,P07,19
2025-12-28,P07,18
2025-12-29,P07,56
2024-07-01,P08,65
2024-07-02,P08,43
2024-07-03,P08,29
2024-07-04,P08,39
2024-07-05,P08,30
2024-07-06,P08,10
2024-07-07,P08,9
2024-07-08,P08,38
2024-07-09,P08,37
2024-07-10,P08,41
2024-07-11,P08,69
2024-07-12,P08,33
2024-07-13,P08,7
2024-07-14,P08,12
2024-07-15,P08,38
2024-07-16,P08,30
2024-07-17,P08,34
2024-07-18,P08,33
2024-07-19,P08,32
2024-07-20,P08,13
2024-07-21,P08,10
2024-07-22,P08,29
2024-07-23,P08,30
2024-07-24,P08,35
2024-07-25,P08,32
2024-07-26,P08,41
2024-07-27,P08,12
2024-07-28,P08,6
2024-07-29,P08,29
2024-07-30,P08,64
2024-07-31,P08,35
2024-08-01,P08,35
2024-08-02,P08,19
2024-08-03,P08,8
2024-08-04,P08,9
2024-08-05,P08,32
2024-08-06,P08,39
2024-08-07,P08,42
2024-08-08,P08,39
2024-08-09,P08,79
2024-08-10,P08,7
2024-08-11,P08,12
2024-08-12,P08,46
2024-08-13,P08,35
2024-08-14,P08,37
2024-08-15,P08,33
2024-08-16,P08,42
2024-08-17,P08,5
2024-08-18,P08,8
2024-08-19,P08,35
2024-08-20,P08,29
2024-08-21,P08,29
2024-08-22,P08,59
2024-08-23,P08,35
2024-08-24,P08,9
2024-08-25,P08,13
2024-08-26,P08,27
2024-08-27,P08,35
2024-08-28,P08,21
2024-08-29,P08,40
2024-08-30,P08,26
2024-08-31,P08,10
2024-09-01,P08,6
2024-09-02,P08,29
2024-09-03,P08,29
2024-09-04,P08,28
2024-09-05,P08,34
2024-09-06,P08,23
2024-09-07,P08,9
2024-09-08,P08,7
2024-09-09,P08,37
2024-09-10,P08,36
2024-09-11,P08,27
2024-09-12,P08,22
2024-09-13,P08,23
2024-09-14,P08,7
2024-09-15,P08,8
2024-09-16,P08,28
2024-09-17,P08,37
2024-09-18,P08,39
2024-09-19,P08,29
2024-09-20,P08,20
2024-09-21,P08,7
2024-09-22,P08,8
2024-09-23,P08,31
2024-09-24,P08,28
2024-09-25,P08,30
2024-09-26,P08,27
2024-09-27,P08,22
2024-09-28,P08,7
2024-09-29,P08,6
2024-09-30,P08,31
2024-10-01,P08,24
2024-10-02,P08,29
2024-10-03,P08,25
2024-10-04,P08,23
2024-10-05,P08,12
2024-10-06,P08,1
2024-10-07,P08,27
2024-10-08,P08,24
2024-10-09,P08,25
2024-10-10,P08,21
2024-10-11,P08,24
2024-10-12,P08,12
2024-10-13,P08,6
2024-10-14,P08,24
2024-10-15,P08,28
2024-10-16,P08,20
2024-10-17,P08,32
2024-10-18,P08,34
2024-10-19,P08,10
